,rank,mean_importance
3mer_freq_5_GTC,90.0,-0.0052351863657212104
3mer_freq_5_GGA,46.0,0.01705561682463489
3mer_freq_5_GGT,33.0,0.021999407447030432
3mer_freq_5_GGG,31.0,-0.023888023332645204
3mer_freq_5_GGC,51.0,-0.016019899949319828
3mer_freq_5_GCA,59.0,0.013896194996210948
3mer_freq_5_GCT,118.0,0.0010011355411633847
3mer_freq_5_GCG,151.0,0.0
3mer_freq_5_GCC,68.0,-0.011495951051578515
3mer_freq_5_CAA,124.0,-0.000622330495664239
3mer_freq_5_CAT,117.0,-0.0010677824140388926
3mer_freq_5_CAG,63.0,0.012641536217652138
3mer_freq_5_CAC,88.0,0.005714175457255074
3mer_freq_5_CTA,122.0,0.0006482858176214353
3mer_freq_5_CTT,151.0,0.0
3mer_freq_5_CTG,151.0,0.0
3mer_freq_5_CTC,94.0,0.005081823305723196
3mer_freq_5_CGA,32.0,0.023499542805633756
3mer_freq_5_CGT,30.0,0.024642571934057732
3mer_freq_5_CGG,136.0,-0.00011126191471582884
3mer_freq_5_CGC,21.0,0.03427970572914665
3mer_freq_5_CCA,101.0,0.003358452227805815
3mer_freq_5_CCT,97.0,0.004369513072117648
3mer_freq_5_CCG,127.0,-0.00037594731111470736
3mer_freq_5_CCC,67.0,-0.01193934875483686
