,rank,mean_importance
3mer_freq_5_GCT,125.0,25.951138067245484
3mer_freq_5_GCG,81.0,51.99063104391098
3mer_freq_5_GCC,22.0,189.448942643404
3mer_freq_5_CAA,112.0,29.372898977994918
3mer_freq_5_CAT,87.0,46.54427711963653
3mer_freq_5_CAG,95.0,37.00343585014343
3mer_freq_5_CAC,109.0,31.03582900762558
3mer_freq_5_CTA,147.0,19.198685199022293
3mer_freq_5_CTT,54.0,78.97876811623573
3mer_freq_5_CTG,86.0,47.62383143901825
3mer_freq_5_CTC,108.0,31.45392062664032
3mer_freq_5_CGA,72.0,59.64347217679024
3mer_freq_5_CGT,31.0,132.27339420318603
3mer_freq_5_CGG,50.0,90.79201893806457
3mer_freq_5_CGC,76.0,56.13363519906998
3mer_freq_5_CCA,107.0,32.1223807990551
3mer_freq_5_CCT,132.0,23.371341437101364
3mer_freq_5_CCG,53.0,79.18776106834412
3mer_freq_5_CCC,17.0,230.0655771970749
