,rank,mean_importance
3mer_freq_5_CAC,78.0,32.81303831338882
3mer_freq_5_CTA,151.0,7.190679955482483
3mer_freq_5_CTT,62.0,40.98838125169277
3mer_freq_5_CTG,94.0,25.64361807703972
3mer_freq_5_CTC,81.0,31.001469910144806
3mer_freq_5_CGA,59.0,47.58630325198173
3mer_freq_5_CGT,77.0,33.782752704620364
3mer_freq_5_CGG,32.0,92.72380509376526
3mer_freq_5_CGC,101.0,23.900703936815262
3mer_freq_5_CCA,126.0,16.79281774163246
3mer_freq_5_CCT,113.0,21.274243074655534
3mer_freq_5_CCG,39.0,79.31186955571175
3mer_freq_5_CCC,14.0,194.07445963323116
