,rank,mean_importance
3mer_freq_5_GCT,142.0,36.593597466228665
3mer_freq_5_GCG,95.0,67.00676377277443
3mer_freq_5_GCC,49.0,127.20881696477316
3mer_freq_5_CAA,108.0,57.06317135320194
3mer_freq_5_CAT,147.0,30.298495973797813
3mer_freq_5_CAG,64.0,103.43665058116117
3mer_freq_5_CAC,117.0,49.24783841423366
3mer_freq_5_CTA,145.0,34.28686982181625
3mer_freq_5_CTT,93.0,68.08405499933423
3mer_freq_5_CTG,68.0,98.46606659401154
3mer_freq_5_CTC,101.0,61.480996051949006
3mer_freq_5_CGA,115.0,52.44310911194138
3mer_freq_5_CGT,43.0,143.34845917008926
3mer_freq_5_CGG,37.0,161.5933860582718
3mer_freq_5_CGC,91.0,69.20386795202892
3mer_freq_5_CCA,119.0,48.91393660583358
3mer_freq_5_CCT,133.0,39.11756491686987
3mer_freq_5_CCG,62.0,107.80773554945337
3mer_freq_5_CCC,52.0,123.75367951004401
