,rank,mean_importance
3mer_freq_5_GCT,139.0,36.91209177065499
3mer_freq_5_GCG,105.0,61.55607851860644
3mer_freq_5_GCC,59.0,128.92803291738787
3mer_freq_5_CAA,144.0,34.30391006884695
3mer_freq_5_CAT,129.0,40.177681709505336
3mer_freq_5_CAG,110.0,56.066756477952005
3mer_freq_5_CAC,119.0,48.23243099896214
3mer_freq_5_CTA,156.0,23.782144078084187
3mer_freq_5_CTT,93.0,70.72428358770624
3mer_freq_5_CTG,111.0,55.9982735292821
3mer_freq_5_CTC,118.0,48.25092605499527
3mer_freq_5_CGA,104.0,61.83490901808195
3mer_freq_5_CGT,91.0,72.52875655881967
3mer_freq_5_CGG,80.0,87.90927244458771
3mer_freq_5_CGC,100.0,66.11924643478817
3mer_freq_5_CCA,124.0,46.11540346798263
3mer_freq_5_CCT,134.0,39.383939267751536
3mer_freq_5_CCG,78.0,89.04015240850327
3mer_freq_5_CCC,32.0,190.5305806764319
struct_min_dG_UTR5,12.0,356.58243911104114
struct_n_hairpins_UTR5,170.0,5.923493532742126
struct_n_bifurc_UTR5,173.0,1.9932579085796693
struct_n_bulges_UTR5,169.0,7.878750840923455
struct_start_stem_UTR5,145.0,34.05026484029957
struct_max_stem_len_UTR5,162.0,21.028443261566043
struct_max_loop_len_UTR5,167.0,14.46459259398376
struct_min_dG_CDS,31.0,193.48526136098027
struct_n_hairpins_CDS,172.0,2.8132107231435897
struct_n_bifurc_CDS,175.0,1.5632110979738114
struct_n_bulges_CDS,171.0,4.709741638091546
struct_start_stem_CDS,152.0,27.943659322020373
struct_max_stem_len_CDS,165.0,18.724015740125996
struct_max_loop_len_CDS,168.0,11.954586151506327
