,rank,mean_importance
3mer_freq_5_GCT,121.0,19.219872808456422
3mer_freq_5_GCG,87.0,30.192814552783965
3mer_freq_5_GCC,11.0,239.84528339505195
3mer_freq_5_CAA,115.0,20.325025892257692
3mer_freq_5_CAT,83.0,32.24020195007324
3mer_freq_5_CAG,90.0,28.95458855032921
3mer_freq_5_CAC,75.0,35.1861411690712
3mer_freq_5_CTA,157.0,8.140495622158051
3mer_freq_5_CTT,85.0,32.06852715611458
3mer_freq_5_CTG,89.0,29.88854860663414
3mer_freq_5_CTC,68.0,38.767125809192656
3mer_freq_5_CGA,80.0,33.825860953330995
3mer_freq_5_CGT,61.0,43.07152106761932
3mer_freq_5_CGG,27.0,115.98438867330552
3mer_freq_5_CGC,122.0,19.087669426202773
3mer_freq_5_CCA,135.0,16.63431218266487
3mer_freq_5_CCT,117.0,19.683678144216536
3mer_freq_5_CCG,32.0,99.11317668557167
3mer_freq_5_CCC,13.0,215.69026705026627
