,rank,mean_importance
3mer_freq_5_GCT,127.0,16.527116417884827
3mer_freq_5_GCG,99.0,22.932729291915894
3mer_freq_5_GCC,29.0,119.02011540532112
3mer_freq_5_CAA,150.0,10.84050589799881
3mer_freq_5_CAT,91.0,25.255312472581863
3mer_freq_5_CAG,117.0,17.579282027482986
3mer_freq_5_CAC,84.0,30.081613898277283
3mer_freq_5_CTA,156.0,8.332448381185532
3mer_freq_5_CTT,75.0,34.71424841284752
3mer_freq_5_CTG,96.0,24.155562144517898
3mer_freq_5_CTC,102.0,22.583449453115463
3mer_freq_5_CGA,80.0,33.415173864364625
3mer_freq_5_CGT,76.0,34.643150109052655
3mer_freq_5_CGG,47.0,61.19663563370705
3mer_freq_5_CGC,131.0,16.11785480976105
3mer_freq_5_CCA,134.0,15.534723246097565
3mer_freq_5_CCT,126.0,16.595042872428895
3mer_freq_5_CCG,65.0,40.39737758040428
3mer_freq_5_CCC,25.0,134.25480856299401
