,rank,mean_importance
3mer_freq_5_GCT,127.0,16.181905835866928
3mer_freq_5_GCG,104.0,21.448002445697785
3mer_freq_5_GCC,26.0,120.82212295532227
3mer_freq_5_CAA,141.0,12.898707234859467
3mer_freq_5_CAT,95.0,23.938029968738554
3mer_freq_5_CAG,115.0,18.743350023031233
3mer_freq_5_CAC,85.0,29.414976862072944
3mer_freq_5_CTA,160.0,5.636862206459045
3mer_freq_5_CTT,74.0,35.67350194752216
3mer_freq_5_CTG,102.0,21.673215371370315
3mer_freq_5_CTC,97.0,23.319762808084487
3mer_freq_5_CGA,75.0,35.14803881645203
3mer_freq_5_CGT,71.0,37.22710505127907
3mer_freq_5_CGG,51.0,59.53240889310837
3mer_freq_5_CGC,145.0,11.512611216306686
3mer_freq_5_CCA,122.0,17.013802057504655
3mer_freq_5_CCT,129.0,15.992809948325156
3mer_freq_5_CCG,64.0,40.552122628688814
3mer_freq_5_CCC,24.0,130.60925389528273
